
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-5-30,26,21,17,17,15,12,88,68,42,1023,1021,1020,10,8,3,14,6,,0.00,2,,298<br />
2001-5-31,24,21,18,18,16,15,94,83,61,1023,1022,1021,6,4,2,13,3,,0.00,3,,66<br />
2001-6-1,28,23,18,18,17,13,100,76,42,1023,1021,1020,10,5,0,14,5,,0.00,2,Fog,56<br />
2001-6-2,27,22,18,16,14,11,88,65,37,1024,1022,1021,10,8,7,11,3,,0.00,1,,55<br />
2001-6-3,28,22,17,18,16,14,94,74,48,1025,1023,1021,10,5,1,13,5,,0.00,2,,101<br />
2001-6-4,29,23,18,17,16,13,94,71,37,1024,1023,1023,8,5,3,11,5,,0.00,4,,51<br />
2001-6-5,29,24,19,22,17,13,88,68,37,1024,1022,1016,8,7,5,19,5,,0.00,2,,7<br />
2001-6-6,28,23,18,15,14,13,73,54,42,1022,1020,1019,,,,16,6,,0.00,,,317<br />
2001-6-7,25,21,18,17,16,15,94,79,54,1023,1022,1020,9,5,2,24,11,,0.00,7,,151<br />
2001-6-8,22,20,18,17,16,15,83,77,68,1025,1024,1022,10,5,4,14,10,,0.00,6,Rain,128<br />
2001-6-9,26,22,19,18,16,13,88,78,44,1024,1023,1022,10,5,2,23,6,,0.00,5,Rain,120<br />
2001-6-10,23,20,17,16,16,15,94,78,61,1026,1025,1023,7,4,1,23,6,,0.00,6,,119<br />
2001-6-11,23,20,17,15,14,14,88,74,57,1027,1025,1024,10,8,4,24,13,,0.00,4,,135<br />
2001-6-12,24,20,16,16,14,11,88,72,44,1026,1024,1023,10,9,5,24,11,,0.00,2,,93<br />
2001-6-13,25,20,16,18,14,10,100,75,41,1024,1023,1021,10,6,3,13,3,,0.00,1,,75<br />
2001-6-14,26,20,15,15,12,8,94,65,32,1022,1020,1018,10,5,0,14,5,,0.00,1,Fog,1<br />
2001-6-15,27,22,17,14,11,7,82,46,30,1019,1018,1017,10,10,10,24,10,,0.00,2,,300<br />
2001-6-16,27,22,18,15,13,11,77,56,39,1019,1017,1015,8,6,3,23,5,,0.00,6,,328<br />
2001-6-17,25,21,17,17,13,9,88,62,38,1021,1018,1016,10,10,10,21,8,,0.00,6,Rain,287<br />
2001-6-18,16,13,12,14,11,10,94,89,82,1025,1023,1021,10,8,5,19,14,,0.00,7,Rain,166<br />
2001-6-19,18,16,13,15,13,12,94,88,82,1024,1021,1019,7,5,3,13,8,,0.00,7,Rain,103<br />
2001-6-20,17,13,10,14,12,7,94,83,72,1023,1020,1018,10,7,1,37,11,,0.00,6,,314<br />
2001-6-21,16,12,8,8,6,0,87,69,34,1026,1024,1022,10,10,10,14,5,,0.00,5,,129<br />
2001-6-22,17,13,9,11,8,6,88,76,48,1028,1025,1023,10,9,6,26,10,,0.00,5,,106<br />
2001-6-23,23,17,12,14,12,10,94,81,57,1025,1023,1022,5,3,1,19,6,,0.00,6,,102<br />
2001-6-24,21,18,15,15,14,13,94,84,64,1026,1025,1023,5,2,1,16,10,,0.00,7,,108<br />
2001-6-25,27,21,16,18,14,12,94,72,39,1026,1024,1020,10,5,1,23,11,,0.00,5,,67<br />
2001-6-26,22,17,12,14,12,8,100,79,53,1023,1022,1021,10,7,3,40,19,,0.00,7,Rain,328<br />
2001-6-27,18,13,8,7,6,3,76,64,45,1026,1023,1022,10,10,10,29,19,,0.00,4,,289<br />
2001-6-28,16,13,12,11,9,0,94,80,41,1027,1025,1020,10,7,3,23,10,,0.00,6,,168<br />
2001-6-29,20,17,13,12,11,10,88,79,56,1027,1025,1023,10,9,6,19,11,,0.00,5,,117<br />
2001-6-30,23,18,13,13,11,7,94,72,38,1025,1022,1020,10,6,0,14,10,,0.00,3,Fog,91<br />
2001-7-1,25,18,12,15,11,7,94,75,38,1022,1020,1019,7,4,0,19,3,,0.00,3,Fog,40<br />
2001-7-2,27,20,14,13,12,6,94,66,28,1021,1020,1018,8,6,3,14,3,,0.00,1,,82<br />
2001-7-3,28,21,15,13,11,3,82,56,21,1023,1021,1020,8,6,4,11,3,,0.00,1,,58<br />
2001-7-4,28,19,10,13,11,7,100,57,26,1023,1021,1019,7,4,2,11,2,,0.00,0,,12<br />
2001-7-5,27,21,15,16,12,7,83,65,28,1027,1023,1021,8,6,4,26,5,,0.00,2,Rain,187<br />
2001-7-6,22,19,16,15,14,13,88,77,57,1028,1026,1025,9,7,5,26,14,,0.00,5,,140<br />
2001-7-7,24,19,15,15,13,10,94,75,41,1029,1027,1024,7,5,3,23,10,,0.00,2,,112<br />
2001-7-8,25,20,15,14,13,9,88,68,38,1028,1026,1023,10,6,3,13,8,,0.00,2,,114<br />
2001-7-9,26,21,16,15,12,6,88,63,29,1025,1023,1021,9,7,3,74,10,,0.00,5,,75<br />
2001-7-10,27,21,15,14,12,7,88,61,28,1023,1021,1018,10,5,3,11,2,,0.00,2,,360<br />
2001-7-11,27,21,16,15,11,9,88,55,32,1019,1017,1015,10,6,5,35,8,,0.00,2,,322<br />
2001-7-12,15,13,12,12,11,10,94,88,77,1026,1023,1019,10,7,4,26,18,,0.00,8,Rain,174<br />
2001-7-13,15,12,10,10,8,8,88,80,67,1028,1026,1025,10,9,8,23,16,,0.00,7,,162<br />
2001-7-16,23,,23,9,9,9,41,41,41,1021,1021,1021,,,,0,0,,0.00,,,-1<br />
2001-7-19,26,22,18,15,13,12,83,56,44,1022,1019,1016,6,5,5,23,10,,0.00,7,,333<br />
2001-7-20,30,24,19,13,11,7,68,46,25,1017,1015,1012,10,10,10,34,11,,0.00,2,,346<br />
2001-7-21,29,23,17,17,11,9,88,51,30,1018,1016,1014,10,9,7,21,6,,0.00,6,,283<br />
2001-7-22,17,16,13,16,13,11,94,85,77,1025,1021,1014,10,9,7,26,14,,0.00,7,Rain,162<br />
2001-7-23,15,14,13,12,11,10,94,86,77,1026,1025,1023,10,7,5,26,18,,0.00,8,,136<br />
2001-7-24,18,16,13,14,13,11,88,83,73,1024,1023,1021,7,5,2,14,10,,0.00,8,Rain,138<br />
